Entry	Gene names	Organism	Gene ontology IDs
D6HXP7	ECCG_00286	Escherichia coli B088	GO:0005887; GO:0006465; GO:0008236
A0A1S1C2P7	HMPREF2687_21945	Pseudomonas sp. HMSC059F05	GO:0004601
Q326E0	SBO_0084	Shigella boydii serotype 4 (strain Sb227)	
A0A1D5BZZ7	nuoI HMPREF1224_05875	Pseudomonas sp. P179	GO:0005506; GO:0005886; GO:0048038; GO:0050136; GO:0051539
B7L9U6	yegL EC55989_2329	Escherichia coli (strain 55989 / EAEC)	
A0A066Q1D2	mdtA AML07_16130 APZ14_16480 FORC28_2041	Escherichia coli	GO:0005215; GO:0005886; GO:0016021; GO:0055085
B7L9U8	mdtB EC55989_2331	Escherichia coli (strain 55989 / EAEC)	GO:0005215; GO:0005886; GO:0016021
B7L9U9	mdtC EC55989_2332	Escherichia coli (strain 55989 / EAEC)	GO:0005215; GO:0005886; GO:0016021
I2SWF0	EC12264_2956	Escherichia coli 1.2264	GO:0003905; GO:0006284
I2SXP6	EC12264_2955	Escherichia coli 1.2264	
B7L9U4	yegI EC55989_2327	Escherichia coli (strain 55989 / EAEC)	GO:0004672; GO:0005524
V2QVV4	G723_03399	Escherichia coli HVH 50 (4-2593475)	GO:0003824
A0A1G5KU06	fabV BQ1898_03569	Acinetobacter baumannii	GO:0004318; GO:0006633; GO:0051287
A0A157W8V9	nuoB SAMEA2273162_04638	Enterobacter cloacae	GO:0005506; GO:0005886; GO:0006810; GO:0008137; GO:0048038; GO:0051539
A0A1D5C232	HMPREF1224_10458	Pseudomonas sp. P179	
B6HYS2	mdtD ECSE_2350	Escherichia coli (strain SE11)	GO:0005886; GO:0016021; GO:0055085
A0A0F6C665	CDCO157_2663	Escherichia coli Xuzhou21	GO:0000155; GO:0005524; GO:0005622; GO:0016021
A0A157TCR6	yaeQ_1 SAMEA2273162_00149	Enterobacter cloacae	
A0A1G5KXL3	nuoC_1 nuoC nuoCD nuoD BQ1898_03651	Acinetobacter baumannii	GO:0005737; GO:0005886; GO:0006810; GO:0008137; GO:0030964; GO:0048038; GO:0051287
A0A0A0G6Y3	EL75_1247	Escherichia coli	GO:0003677; GO:0004803; GO:0006313
W1MLV8	M770_11935	Pseudomonas aeruginosa VRFPA03	
A0A1D5C383	HMPREF1224_05871	Pseudomonas sp. P179	GO:0016491; GO:0046872; GO:0051537
A0A1E9CI50	HMPREF2790_14425	Pseudomonas sp. HMSC066B11	
A0A0H2Z949	PA14_44460	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0016021
A0A071L112	AO964_10515	Pseudomonas aeruginosa	
A6VBW9	PSPA7_5222	Pseudomonas aeruginosa (strain PA7)	
E6BTH9	merR HMPREF9350_05741	Escherichia coli MS 85-1	GO:0003677; GO:0006355; GO:0045340; GO:0046689
A0A0H2Z7Z6	hemN PA14_44470	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0004109; GO:0005737; GO:0006782; GO:0046872; GO:0051539
A0A1S1B7Z5	A7T43_00950	Salmonella anatum	
A0A1D5BQ17	HMPREF1224_10481	Pseudomonas sp. P179	GO:0008080
A0A1Q5YCV3			
B9MAY2	Dtpsy_2130	Acidovorax ebreus (strain TPSY) (Diaphorobacter sp. (strain TPSY))	GO:0015097; GO:0016021
A0A1D5BQ95	HMPREF1224_10617	Pseudomonas sp. P179	GO:0004497; GO:0006629; GO:0016021
S4IQ04	menI A672_01945	Salmonella enterica subsp. enterica serovar Enteritidis str. 08-1080	GO:0009234; GO:0061522
S4KQV5	A680_02997	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0003677; GO:0006351; GO:0006355
A0A1D5C248	HMPREF1224_10618	Pseudomonas sp. P179	GO:0003677; GO:0003700; GO:0006351
Q9I3I4	ligA PA1529	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0003911; GO:0005829; GO:0006260; GO:0006288; GO:0046872
A0A0D0QKA8	RW26_13615	Aeromonas sp. L_1B5_3	GO:0003676; GO:0015074
A0A0F5BEW8	TM63_05840	Salmonella enterica subsp. salamae	GO:0016614; GO:0050660; GO:0051536
A0A1S1CAC2	HMPREF2687_11710	Pseudomonas sp. HMSC059F05	
A0A1M3ZK68			
F8X7H4	secF HMPREF9349_00681	Escherichia coli MS 79-10	GO:0005622; GO:0005886; GO:0006605; GO:0015450; GO:0016021; GO:0043952; GO:0065002
F5NQF8	SFK227_0335	Shigella flexneri K-227	GO:0003676; GO:0004519
D6JDC8	ECEG_01782	Escherichia coli B354	GO:0016021
E6BH69	HMPREF9350_01557	Escherichia coli MS 85-1	GO:0005337; GO:0016021
A0A1J0ZK65			
A0A1R1UT69	proY EP55_15575	Escherichia coli N37139PS	
D6HST0	ECCG_03352	Escherichia coli B088	GO:0004558; GO:0005737; GO:0005975
D6HST1	acpH ECCG_03353	Escherichia coli B088	GO:0006633; GO:0008770
I2SZA9	queA EC12264_0527	Escherichia coli 1.2264	GO:0005737; GO:0008616; GO:0016740; GO:0016853
V2QUP0	tgt G723_03917	Escherichia coli HVH 50 (4-2593475)	GO:0008479; GO:0008616; GO:0046872; GO:0101030
A0A1R1TA80	yajC MP34_20595	Escherichia coli N37122PS	
S1HS94	secD A1WK_01172	Escherichia coli KTE100	GO:0005622; GO:0005886; GO:0006605; GO:0015450; GO:0016021; GO:0043952; GO:0065002
A0A0E0XS65	O3K_00365	Escherichia coli O104:H4 (strain 2011C-3493)	
E9YJJ3	rpsD ERHG_03819	Escherichia coli TA007	GO:0003735; GO:0006412; GO:0015935; GO:0019843
A0A1L9L928			
L9HK77	rplQ EC34880_5448	Escherichia coli 3.4880	GO:0003735; GO:0005840; GO:0006412
F4VJT4	ECPG_02613	Escherichia coli H591	
A0A073G633	zntR AC88_3884	Escherichia coli 3-267-03_S4_C1	GO:0003677; GO:0006351; GO:0006355; GO:0008270
D6I1Y1	mscL ECCG_03697	Escherichia coli B088	GO:0005216; GO:0005886; GO:0016021
I2SVC1	trkA EC12264_1730	Escherichia coli 1.2264	GO:0005886; GO:0015079
A0A0K9TF66	rsmB sun ERYG_01888	Escherichia coli M114	GO:0003723; GO:0005737; GO:0006355; GO:0016434
U9YE70	HMPREF1589_01522	Escherichia coli 113290	GO:0015171; GO:0016021
A0A0E0Y640	O3K_24880	Escherichia coli O104:H4 (strain 2011C-3493)	GO:0016491; GO:0046872; GO:0051539
M9DGL4	wzyE EC174750_4149	Escherichia coli 174750	GO:0005887; GO:0009246
A0A0E0Y7T8	wecG rffM O3K_24890	Escherichia coli O104:H4 (strain 2011C-3493)	GO:0009246; GO:0047241
W1F1D9	wzxE	Escherichia coli ISC7	GO:0005887; GO:0006810; GO:0009246
D8ERL2	wecF rffT HMPREF9345_03828	Escherichia coli MS 107-1	GO:0005886; GO:0008417; GO:0009246; GO:0102031
M9D6R6	rpsM EC174750_3592	Escherichia coli 174750	GO:0000049; GO:0003735; GO:0005840; GO:0006412; GO:0019843
B7N182	rpsK ECED1_3961	Escherichia coli O81 (strain ED1a)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
A0A1G5GFY8	selD BQ1898_01216	Acinetobacter baumannii	GO:0000287; GO:0004756; GO:0005524; GO:0016260
A0A1R1ZI04	Y079_03545	Salmonella enterica subsp. enterica serovar Infantis str. CVM N31594	
S4HSZ1	A673_03549	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0009401; GO:0016021
Q9I089	PA2754	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	
T2Q844	A677_02974	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0267	GO:0005506; GO:0009055; GO:0020037; GO:0022900; GO:0042597
S4IJT8	A673_01777	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0008237
B7L406	EC55989_0278	Escherichia coli (strain 55989 / EAEC)	GO:0005737
A0A1E2VK72	BFF50_19085	Shigella sp. FC2928	
B7L402	EC55989_0274	Escherichia coli (strain 55989 / EAEC)	
B7L403	EC55989_0275	Escherichia coli (strain 55989 / EAEC)	
A0A0E0Y3C9	O3K_20140	Escherichia coli O104:H4 (strain 2011C-3493)	
A0A0E0Y4Y0	O3K_20135	Escherichia coli O104:H4 (strain 2011C-3493)	
A0A0E0Y4R8	O3K_20170	Escherichia coli O104:H4 (strain 2011C-3493)	
B7L3Z9	EC55989_0271	Escherichia coli (strain 55989 / EAEC)	
L2W5B2	WCO_00074	Escherichia sp. KTE11	
L2W6C1	WCO_00075	Escherichia sp. KTE11	
A0A1D5BMP2	HMPREF1224_08744	Pseudomonas sp. P179	GO:0005623; GO:0006662; GO:0015035; GO:0045454
A0A1P8QH28			
A0A1F0J6I3	HMPREF3014_11325	Pseudomonas sp. HMSC065H01	
A0A1C7BC85	rho Q058_04253	Pseudomonas aeruginosa BL04	GO:0003723; GO:0004386; GO:0005524; GO:0006353; GO:0006355; GO:0008186
A0A1S1BZ18	HMPREF2687_24570	Pseudomonas sp. HMSC059F05	GO:0016746
D8AQV0	trxB HMPREF9541_03175	Escherichia coli MS 116-1	GO:0004791; GO:0005737; GO:0019430
A0A0A8RFF9	ubiD PAMH19_2994	Pseudomonas aeruginosa	GO:0005886; GO:0006744; GO:0008694; GO:0010181; GO:0016491; GO:0046872
F5NSE1	SFK227_1037	Shigella flexneri K-227	
A0A0H2ZJ73	PA14_70770	Pseudomonas aeruginosa (strain UCBPP-PA14)	GO:0016021; GO:0016614; GO:0050660
A0A1D5BSS2	HMPREF1224_08740	Pseudomonas sp. P179	GO:0016021
S1FSZ0	A1WG_03371	Escherichia sp. KTE96	GO:0003700; GO:0005622; GO:0006351; GO:0043565
H4J8P1	ppsA ECDEC1D_2386	Escherichia coli DEC1D	GO:0005524; GO:0006090; GO:0006094; GO:0008986; GO:0046872
A0A157WH14	hemB_2 SAMEA2273162_05856	Enterobacter cloacae	GO:0004655; GO:0006779; GO:0046872
A0A0F5BEL3	TM63_05525	Salmonella enterica subsp. salamae	GO:0003677; GO:0003700; GO:0006351
V0AP63	HMPREF1620_02178	Escherichia coli 909945-2	GO:0003677; GO:0005524; GO:0005886; GO:0007049; GO:0007059; GO:0016021; GO:0051301
A0A1G5HNV3	ppk BQ1898_01647	Acinetobacter baumannii	GO:0005524; GO:0006799; GO:0008976; GO:0009358; GO:0046872
A0A1E9BYT7	HMPREF2790_26655	Pseudomonas sp. HMSC066B11	GO:0003700; GO:0006351; GO:0043565
A0A140NBV7	infA ECBD_2711	Escherichia coli (strain B / BL21-DE3)	GO:0003743; GO:0005737; GO:0019843; GO:0043022
Q9ZN70	ppx PA5241	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0004309; GO:0006798; GO:0006995; GO:0009247; GO:0009372; GO:0009405; GO:0016036; GO:0044010; GO:0071977; GO:0071978
A0A1R1UFF2	aat EP55_01880	Escherichia coli N37139PS	GO:0008914
S4JMR7	A679_04854	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	
E6BCP3	cydC HMPREF9350_00312	Escherichia coli MS 85-1	GO:0005524; GO:0016021; GO:0042626
A0A0V8SQ82	clpS AOX63_03460	Pseudomonas sp. (strain ADP)	GO:0008233; GO:0030163
F8XBP2	HMPREF9349_02206	Escherichia coli MS 79-10	GO:0005524; GO:0016021; GO:0042626; GO:0042883
A0A1S1C9G6	nqrA HMPREF2687_02265	Pseudomonas sp. HMSC059F05	
A0A0C7D0A2	aroP_3 AOY09_04349	Pseudomonas aeruginosa	GO:0015171; GO:0016021
S4M0T1	miaB A680_03495	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005737; GO:0006400; GO:0016740; GO:0046872; GO:0051539
A0A1L3UK86			
S5HRQ0	CFSAN002050_10020	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	
B5R822	nagC SG0679	Salmonella gallinarum (strain 287/91 / NCTC 13346)	GO:0003677; GO:0003700; GO:0006351
A0A0G2NK86	SG9_0688	Salmonella enterica subsp. enterica serovar Gallinarum str. SG9	GO:0016021
S4IU90	A673_01382	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0004066; GO:0006529
S4M0J1	A680_03511	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0005886; GO:0008982; GO:0009401; GO:0015572; GO:0016021; GO:0016301; GO:0019866
G5PJX8	glnS LTSEMIS_0939	Salmonella enterica subsp. enterica serovar Mississippi str. A4-633	GO:0004819; GO:0005524; GO:0005737; GO:0006424; GO:0006425
T2PSK3	A675_03462	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K1726	GO:0005975; GO:0006044; GO:0008448
S4KUC6	nagB A680_03509	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	GO:0004342; GO:0005975; GO:0006044; GO:0016787; GO:0019262
A0A1S1AFL7	rpsN A7T25_22920	Salmonella enterica subsp. enterica serovar Bareilly	GO:0005840
A0A1P8HZH6	rplE SEERU717_02045	Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717	GO:0005840
A0A1G5DUW0	BQ1898_00514	Acinetobacter baumannii	
Q57J37	SCH_3369	Salmonella choleraesuis (strain SC-B67)	GO:0016021
A0A1B1KXG1	rpsS Q5A_023645	Serratia plymuthica PRI-2C	GO:0003735; GO:0006412; GO:0015935; GO:0019843
A0A0F5BA96	rplP TM63_12360	Salmonella enterica subsp. salamae	GO:0000049; GO:0003735; GO:0005840; GO:0006412; GO:0019843
M9EIH5	rpsC EC174750_3608	Escherichia coli 174750	GO:0003729; GO:0003735; GO:0006412; GO:0015935; GO:0019843
S5HQC5	rpsQ CFSAN002050_24120	Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	GO:0003735; GO:0005840; GO:0006412; GO:0019843
G5RLJ5	rpmC LTSEUGA_4802	Salmonella enterica subsp. enterica serovar Uganda str. R8-3404	GO:0003735; GO:0005840; GO:0006412
A0A0H2WZI1	SACOL1084	Staphylococcus aureus (strain COL)	GO:0016021
D4BHV5	rplN CIT292_10119	Citrobacter youngae ATCC 29220	GO:0003735; GO:0006412; GO:0015934; GO:0019843
A0A0E0XTQ1	O3K_00270	Escherichia coli O104:H4 (strain 2011C-3493)	
A0A0B0SV68	yeeV yeeV_1 yeeV_3 yeeV_4 BK292_01875 ERS085365_04118 ERS085374_02630 ERS139211_04837 ERS139235_02921	Escherichia coli	
A0A073V6B7	AB08_2253	Escherichia coli 5-366-08_S1_C1	
A0A0M7PL33	ERS372666_04196	Achromobacter sp.	
A0A0E0XSK2	O3K_00250	Escherichia coli O104:H4 (strain 2011C-3493)	
L2VE57	WCM_01072	Escherichia coli KTE10	
A0A1M1I224			
A0A1M2FZ32	BK251_22605 BK292_01865	Escherichia coli	
A0A0H3BXU6	SNSL254_A4638	Salmonella newport (strain SL254)	GO:0000160; GO:0003677; GO:0005622; GO:0006351; GO:0006355
F8X6D8	HMPREF9349_00292	Escherichia coli MS 79-10	GO:0015542; GO:0016021
A0A1R1T745	MP34_23055	Escherichia coli N37122PS	
A0A157W8K0	lexA_2 lexA SAMEA2273162_04610	Enterobacter cloacae	GO:0003677; GO:0004252; GO:0006260; GO:0006281; GO:0006351; GO:0009432; GO:0045892
S4LPA9	A679_01765	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0284	GO:0008152; GO:0008484; GO:0016021
A0A1R2A508	Y079_10485	Salmonella enterica subsp. enterica serovar Infantis str. CVM N31594	GO:0008643
W1MLD9	M770_11070	Pseudomonas aeruginosa VRFPA03	GO:0016021
U9Y5T9	argA HMPREF1589_02641	Escherichia coli 113290	GO:0004042; GO:0005737; GO:0006526
A0A073UTQ2	amiC AB08_0485	Escherichia coli 5-366-08_S1_C1	GO:0008745; GO:0009253
A0A1S1C5G5	HMPREF2687_03310	Pseudomonas sp. HMSC059F05	
V2RDI0	G723_00909	Escherichia coli HVH 50 (4-2593475)	
D8B1C2	gltD HMPREF9547_01662	Escherichia coli MS 175-1	GO:0004355; GO:0006537; GO:0051536
S1GFY8	A1WG_00817	Escherichia sp. KTE96	GO:0016021
E9YFE9	rlmM ERHG_02371	Escherichia coli TA007	GO:0005737; GO:0006364; GO:0008757
Q1R7N1	UTI89_C3181	Escherichia coli (strain UTI89 / UPEC)	
F5NZ49	SFK227_3449	Shigella flexneri K-227	GO:0003677; GO:0003700; GO:0006351
A0A1J0ZBT9			
X7P1T7	L408_03469	Escherichia coli BWH 40	GO:0016226; GO:0031071
H1BUY5	HMPREF0986_01319	Escherichia coli 4_1_47FAA	GO:0004553; GO:0009254; GO:0019867
A0A0H3MTZ2	ygdL ECIAI39_3234	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	GO:0008641; GO:0016021
A0A127JFG1	AYM22_04175 AYM23_04175 AYM24_04175 AYM25_04175 AYM26_04165 AYM27_04175 AYM28_04175 AYM29_04175 AYM30_04175 AYM31_04175 AYM32_04175 AYM33_04145 AYM34_04165 AYM35_04140 AYM36_04140 AYM37_04175 ERS074020_00197	Staphylococcus aureus	GO:0003824; GO:0050662; GO:0051301
A0A0F6BAG1	dcuB STM14_5174	Salmonella typhimurium (strain 14028s / SGSC 2262)	GO:0005886; GO:0015556; GO:0016021
Q5HIH5	prs SACOL0544	Staphylococcus aureus (strain COL)	GO:0000287; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0009116; GO:0009156; GO:0009165; GO:0016301
Q93CE1		Staphylococcus aureus	
A0A1R2DJ79	BOH77_1245	Staphylococcus aureus M1057	
A0A0E1VQ80	HMPREF0776_0509	Staphylococcus aureus subsp. aureus USA300_TCH959	
A0A1N5ZD07			
A0A1E8X8X3	HMPREF2819_09950	Staphylococcus sp. HMSC055H04	GO:0016021; GO:0055085
A0A133PWK9	nnrD HMPREF3211_02118	Staphylococcus aureus	GO:0005524; GO:0046496; GO:0052855
A0A1K9QS58			
A0A1J4HIG7	rpsK HMPREF3246_02975	Staphylococcus sp. HMSC36A02	GO:0003735; GO:0005840; GO:0006412; GO:0019843
A0A0E1AJJ6	SAZ172_1154	Staphylococcus aureus subsp. aureus Z172	GO:0016021
A0A1G5LWR2	acrB_3 BQ1898_05507	Acinetobacter baumannii	GO:0005215; GO:0016021
A0A1Q5YN12			
Q9HTT2	corA PA5268	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0005886; GO:0006824; GO:0015087; GO:0015095; GO:0015099; GO:0015693; GO:0016021; GO:0035444
A0A1L0T2P9	cfiB_1 SAMEA3448910_00063 SAMEA3448979_00063	Staphylococcus aureus	GO:0004075; GO:0004736; GO:0005524; GO:0006090; GO:0006094; GO:0009374; GO:0046872
S4I5F9	A673_03561	Salmonella enterica subsp. enterica serovar Enteritidis str. 2009K0958	GO:0002161; GO:0016874
A0A1Q5YN08			
A0A1S1AQY6	A7T25_03105	Salmonella enterica subsp. enterica serovar Bareilly	
A0A0A8RQP7	PAMH19_5066	Pseudomonas aeruginosa	
A0A073GFU1	AC88_0994	Escherichia coli 3-267-03_S4_C1	
A0A1Q5YN36			
A0A1D5BTV7	HMPREF1224_08518	Pseudomonas sp. P179	
A0A1D5C2S6	HMPREF1224_08051	Pseudomonas sp. P179	
A0A1Q5YTU9			
A0A073GMF9	AC88_0340	Escherichia coli 3-267-03_S4_C1	GO:0005524; GO:0016887
A0A1S1BUZ3	adk HMPREF2687_11030	Pseudomonas sp. HMSC059F05	GO:0016301
A0A1G5K9H5	ppc BQ1898_03103	Acinetobacter baumannii	GO:0000287; GO:0006099; GO:0006107; GO:0008964; GO:0015977
A0A157TDQ5	SAMEA2273162_00191	Enterobacter cloacae	
A0A157TDR2	yeaZ SAMEA2273162_00190	Enterobacter cloacae	GO:0002949; GO:0008233
A0A1F0IGM5	HMPREF3014_25030	Pseudomonas sp. HMSC065H01	GO:0003867; GO:0009448; GO:0030170
A0A0H3R433	HMPREF1223_08865	Pseudomonas aeruginosa str. Stone 130	
A0A1E9CF97	rsmJ HMPREF2790_16490	Pseudomonas sp. HMSC066B11	GO:0005737; GO:0008990
A0A1S1BUZ5	HMPREF2687_11055	Pseudomonas sp. HMSC059F05	
A0A1D5BWB3	HMPREF1224_08048	Pseudomonas sp. P179	GO:0016787; GO:0046872
A0A1Q5YN14			
A0A0H2ZDQ3	PA14_16680	Pseudomonas aeruginosa (strain UCBPP-PA14)	
A0A1S1BVJ7	HMPREF2687_11015	Pseudomonas sp. HMSC059F05	
A0A1G5LXW9	ccmA BQ1898_05746	Acinetobacter baumannii	GO:0005524; GO:0005886; GO:0015439; GO:0017004; GO:0030288; GO:0103115
A0A157WH71	SAMEA2273162_05892	Enterobacter cloacae	
A0A1D5BPC3	HMPREF1224_10262	Pseudomonas sp. P179	GO:0008641
A0A1S1C4K1	HMPREF2687_18650	Pseudomonas sp. HMSC059F05	GO:0016740
A0A0P1DEK9	PADK1_03868	Pseudomonas aeruginosa DK1	GO:0016787
A0A069Q454	PAMH19_4512	Pseudomonas aeruginosa	
A0A0P1DEX9	PADK1_03866	Pseudomonas aeruginosa DK1	
A0A0U3U3Y2	lox AOY09_02047	Pseudomonas aeruginosa	GO:0016702; GO:0046872
A0A0A8RN73	PAMH19_4516	Pseudomonas aeruginosa	GO:0016021
A0A1E9CLU7	HMPREF2790_11430	Pseudomonas sp. HMSC066B11	
A0A1D5BW93	HMPREF1224_08045	Pseudomonas sp. P179	GO:0003723; GO:0005737; GO:0006364; GO:0008168
A0A0H3BTX3	SNSL254_A3369	Salmonella newport (strain SL254)	GO:0016829; GO:0046872
A0A0M3TS25	fcuA AOY09_02947	Pseudomonas aeruginosa	GO:0004872; GO:0005506; GO:0009279; GO:0015891; GO:0016021
Q9HI36	hcpA PA0263; hcpB PA1512; hcpC PA5267	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0005576
Q9I2J2	femI PA1912	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0003677; GO:0003700; GO:0006352; GO:0015344; GO:0015891; GO:0016987
A0A0N7BSA7		Escherichia phage PA2	
G9L6M5		Escherichia phage TL-2011c	GO:0016020
E6BCL4	rlmC rumB HMPREF9350_00282	Escherichia coli MS 85-1	GO:0005506; GO:0051539; GO:0070041
A0A1L4GRD4			
A0A0A8KDP1	AML07_06670 GJ12_06520 UN86_03530	Escherichia coli	
A0A0B1DNZ4	AML07_06675 GJ12_06525 UN86_03535	Escherichia coli	
Q8SC88		Stx2 converting phage I	
A0A125RPZ5		Escherichia phage phiON-2011	
A0A093EH82	ACU90_20360 AML07_06650 AML35_00655 AU473_13395 BMT53_24245 GJ12_06495 UN86_03500	Escherichia coli	
Q9KXB2	lom	Enterobacteria phage VT2-Sa (Bacteriophage VT2-Sa)	GO:0016021; GO:0044384
A0A0E0Y0W9	O3K_16000	Escherichia coli O104:H4 (strain 2011C-3493)	GO:0016021
A0A0E0Y2L6	O3K_15995	Escherichia coli O104:H4 (strain 2011C-3493)	
A0A1G5LTA2	yscI BQ1898_05139	Acinetobacter baumannii	GO:0009306
A0A0C7CY41	AO964_30880	Pseudomonas aeruginosa	GO:0009306; GO:0016021
Q9I319	pscC PA1716	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0008565; GO:0009279; GO:0030254
A0A1F0I0C9	HMPREF3014_08445	Pseudomonas sp. HMSC065H01	GO:0016021
A0A1Q5YJF0			
A0A073A335	PAMH19_1572	Pseudomonas aeruginosa	GO:0030001; GO:0046872
A0A0H3QUK1	HMPREF1223_12198	Pseudomonas aeruginosa str. Stone 130	GO:0009405
Q9I316	pscH PA1721	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	GO:0009405; GO:0030254; GO:0030257
A0A0E1AUT5	U769_17135	Pseudomonas aeruginosa MTB-1	GO:0009405
A0A0Q3EU54	pscF AOY09_02676	Pseudomonas aeruginosa	GO:0008565; GO:0009405
Q7CPI7	bcsG STM3624	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	GO:0005886; GO:0016021; GO:0030244
A0A1S1C0W3	tatA HMPREF2687_26445	Pseudomonas sp. HMSC059F05	
A0A0P1DHX7	PADK1_05344	Pseudomonas aeruginosa DK1	
W1ETH9		Escherichia coli ISC7	GO:0016021
A0A157Z051	artM_3 SAMEA2273162_08652	Enterobacter cloacae	GO:0005524; GO:0015424
A0A069Q0S8	PAMH19_2829	Pseudomonas aeruginosa	
A0A1G5I3Z3	fliY_1 BQ1898_01809	Acinetobacter baumannii	GO:0004970; GO:0016020
A0A1D5BVU0	HMPREF1224_08053	Pseudomonas sp. P179	
A0A1S1C0H3	tatC HMPREF2687_26455	Pseudomonas sp. HMSC059F05	
A0A0E1AVV2	U769_18200 U769_28990	Pseudomonas aeruginosa MTB-1	
A0A1D5BT23	HMPREF1224_08919	Pseudomonas sp. P179	GO:0004871; GO:0006935; GO:0016021
V6ANQ2	PAMH27_5789	Pseudomonas aeruginosa MH27	GO:0005737; GO:0006364; GO:0008168
A0A069QC11	AO964_17640 AOY09_04114 CCBH4851_00671 PAERUG_E15_London_28_01_14_01123 PAERUG_P32_London_17_VIM_2_10_11_05199 PAMH19_2345	Pseudomonas aeruginosa	GO:0016021
A0A1S1C0T9	HMPREF2687_00080	Pseudomonas sp. HMSC059F05	
B7L6S7	yeaT EC55989_1972	Escherichia coli (strain 55989 / EAEC)	GO:0003677; GO:0003700; GO:0006351
B7L6S6	yeaS EC55989_1971	Escherichia coli (strain 55989 / EAEC)	GO:0005886; GO:0006865; GO:0016021
A0A069QEB8	pctC_5 mcp2 AOY09_04118 PAERUG_P32_London_17_VIM_2_10_11_05203 PAMH19_2341	Pseudomonas aeruginosa	GO:0004871; GO:0016021
A0A069QC15	PAMH19_2340	Pseudomonas aeruginosa	GO:0016021
A0A0H3QN92	mdcG HMPREF1223_13012	Pseudomonas aeruginosa str. Stone 130	GO:0016779
A0A1E9CII3	HMPREF2790_00295	Pseudomonas sp. HMSC066B11	GO:0004314; GO:0008152
B7L6S2	ydcM EC55989_1967	Escherichia coli (strain 55989 / EAEC)	
I2SPC0	EC12264_3264	Escherichia coli 1.2264	
P64486	yeaQ c2200	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	GO:0005886; GO:0016021
V6FR71	EC970259_2095	Escherichia coli 99.0741	GO:0016021
S0ZC94	WG7_01789	Escherichia coli KTE38	
D8EJW2	HMPREF9345_01365	Escherichia coli MS 107-1	GO:0003677; GO:0004803; GO:0006313
A0A1L5KNB9		uncultured bacterium	GO:0003677; GO:0004803; GO:0006313
A0A0B0YE87	AA102_21320 FORC28_3797 GJ12_11545 RG28_13080	Escherichia coli	
A0A073GQA8	mraZ AC88_0080	Escherichia coli 3-267-03_S4_C1	GO:0003677; GO:0003700; GO:0005737; GO:0006351; GO:0009295
A0A1L9A3W7			
A0A073H1B6	ftsL AC88_0082	Escherichia coli 3-267-03_S4_C1	GO:0005887; GO:0032153; GO:0043093
V0S5I0	HMPREF1590_01468	Escherichia coli 113302	GO:0008658; GO:0016021
A0A1R1VJ23	murE MP31_02415	Escherichia coli N36254PS	GO:0008765
